time;V(/in);V(/out);
1,08535e-09;1,8;0,000488665;
1,08545e-09;1,8;0,000476811;
1,08555e-09;1,8;0,000465244;
1,08565e-09;1,8;0,000453958;
1,08575e-09;1,8;0,000442945;
1,08585e-09;1,8;0,000432199;
1,08595e-09;1,8;0,000421714;
1,08605e-09;1,8;0,000411483;
1,08615e-09;1,8;0,0004015;
1,08625e-09;1,8;0,000391759;
1,08635e-09;1,8;0,000382255;
1,08645e-09;1,8;0,000372981;
1,08655e-09;1,8;0,000363932;
1,08665e-09;1,8;0,000355102;
1,08675e-09;1,8;0,000346486;
1,08685e-09;1,8;0,00033808;
1,08695e-09;1,8;0,000329877;
1,08705e-09;1,8;0,000321873;
1,08715e-09;1,8;0,000314064;
1,08725e-09;1,8;0,000306444;
1,08735e-09;1,8;0,000299008;
1,08745e-09;1,8;0,000291753;
1,08755e-09;1,8;0,000284674;
1,08765e-09;1,8;0,000277767;
1,08775e-09;1,8;0,000271027;
1,08785e-09;1,8;0,000264451;
1,08795e-09;1,8;0,000258034;
1,08805e-09;1,8;0,000251773;
1,08815e-09;1,8;0,000245664;
1,08825e-09;1,8;0,000239703;
1,08835e-09;1,8;0,000233886;
1,08845e-09;1,8;0,000228211;
1,08855e-09;1,8;0,000222673;
1,08865e-09;1,8;0,00021727;
1,08875e-09;1,8;0,000211998;
1,08885e-09;1,8;0,000206854;
1,08895e-09;1,8;0,000201834;
1,08905e-09;1,8;0,000196937;
1,08915e-09;1,8;0,000192158;
1,08925e-09;1,8;0,000187495;
1,08935e-09;1,8;0,000182945;
1,08945e-09;1,8;0,000178506;
1,08955e-09;1,8;0,000174174;
1,08965e-09;1,8;0,000169947;
1,08975e-09;1,8;0,000165823;
1,08985e-09;1,8;0,000161799;
1,08995e-09;1,8;0,000157873;
1,09005e-09;1,8;0,000154042;
1,09015e-09;1,8;0,000150304;
1,09025e-09;1,8;0,000146656;
1,09035e-09;1,8;0,000143097;
1,09045e-09;1,8;0,000139625;
1,09055e-09;1,8;0,000136237;
1,09065e-09;1,8;0,00013293;
1,09075e-09;1,8;0,000129705;
1,09085e-09;1,8;0,000126557;
1,09095e-09;1,8;0,000123486;
1,09105e-09;1,8;0,000120489;
1,09115e-09;1,8;0,000117565;
1,09125e-09;1,8;0,000114712;
1,09135e-09;1,8;0,000111928;
1,09145e-09;1,8;0,000109212;
1,09155e-09;1,8;0,000106562;
1,09165e-09;1,8;0,000103976;
1,09175e-09;1,8;0,000101453;
1,09185e-09;1,8;9,89907e-05;
1,09195e-09;1,8;9,65884e-05;
1,09205e-09;1,8;9,42444e-05;
1,09215e-09;1,8;9,19574e-05;
1,09225e-09;1,8;8,97258e-05;
1,09235e-09;1,8;8,75484e-05;
1,09245e-09;1,8;8,54238e-05;
1,09255e-09;1,8;8,33508e-05;
1,09265e-09;1,8;8,1328e-05;
1,09275e-09;1,8;7,93544e-05;
1,09285e-09;1,8;7,74287e-05;
1,09295e-09;1,8;7,55497e-05;
1,09305e-09;1,8;7,37163e-05;
1,09315e-09;1,8;7,19274e-05;
1,09325e-09;1,8;7,01819e-05;
1,09335e-09;1,8;6,84788e-05;
1,09345e-09;1,8;6,6817e-05;
1,09355e-09;1,8;6,51955e-05;
1,09365e-09;1,8;6,36134e-05;
1,09375e-09;1,8;6,20697e-05;
1,09385e-09;1,8;6,05635e-05;
1,09395e-09;1,8;5,90938e-05;
1,09405e-09;1,8;5,76597e-05;
1,09415e-09;1,8;5,62605e-05;
1,09425e-09;1,8;5,48953e-05;
1,09435e-09;1,8;5,35631e-05;
1,09445e-09;1,8;5,22633e-05;
1,09455e-09;1,8;5,09951e-05;
1,09465e-09;1,8;4,97576e-05;
1,09475e-09;1,8;4,85502e-05;
1,09485e-09;1,8;4,7372e-05;
1,09495e-09;1,8;4,62225e-05;
1,09505e-09;1,8;4,51008e-05;
1,09515e-09;1,8;4,40064e-05;
1,09525e-09;1,8;4,29386e-05;
1,09535e-09;1,8;4,18966e-05;
1,09545e-09;1,8;4,088e-05;
1,09555e-09;1,8;3,9888e-05;
1,09565e-09;1,8;3,89201e-05;
1,09575e-09;1,8;3,79757e-05;
1,09585e-09;1,8;3,70542e-05;
1,09595e-09;1,8;3,61551e-05;
1,09605e-09;1,8;3,52778e-05;
1,09615e-09;1,8;3,44218e-05;
1,09625e-09;1,8;3,35866e-05;
1,09635e-09;1,8;3,27716e-05;
1,09645e-09;1,8;3,19764e-05;
1,09655e-09;1,8;3,12005e-05;
1,09665e-09;1,8;3,04435e-05;
1,09675e-09;1,8;2,97048e-05;
1,09685e-09;1,8;2,89841e-05;
1,09695e-09;1,8;2,82808e-05;
1,09705e-09;1,8;2,75946e-05;
1,09715e-09;1,8;2,69251e-05;
1,09725e-09;1,8;2,62718e-05;
1,09735e-09;1,8;2,56344e-05;
1,09745e-09;1,8;2,50125e-05;
1,09755e-09;1,8;2,44056e-05;
1,09765e-09;1,8;2,38135e-05;
1,09775e-09;1,8;2,32357e-05;
1,09785e-09;1,8;2,2672e-05;
1,09795e-09;1,8;2,21219e-05;
1,09805e-09;1,8;2,15853e-05;
1,09815e-09;1,8;2,10616e-05;
1,09825e-09;1,8;2,05506e-05;
1,09835e-09;1,8;2,00521e-05;
1,09845e-09;1,8;1,95656e-05;
1,09855e-09;1,8;1,9091e-05;
1,09865e-09;1,8;1,86278e-05;
1,09875e-09;1,8;1,81759e-05;
1,09885e-09;1,8;1,7735e-05;
1,09895e-09;1,8;1,73048e-05;
1,09905e-09;1,8;1,6885e-05;
1,09915e-09;1,8;1,64754e-05;
1,09925e-09;1,8;1,60758e-05;
1,09935e-09;1,8;1,56858e-05;
1,09945e-09;1,8;1,53054e-05;
1,09955e-09;1,8;1,49341e-05;
1,09965e-09;1,8;1,45719e-05;
1,09975e-09;1,8;1,42184e-05;
1,09985e-09;1,8;1,38736e-05;
1,09995e-09;1,8;1,35371e-05;
1,10005e-09;1,8;1,32087e-05;
1,10015e-09;1,8;1,28884e-05;
1,10025e-09;1,8;1,25758e-05;
1,10035e-09;1,8;1,22708e-05;
1,10045e-09;1,8;1,19732e-05;
1,10055e-09;1,8;1,16828e-05;
1,10065e-09;1,8;1,13995e-05;
1,10075e-09;1,8;1,11231e-05;
1,10085e-09;1,8;1,08533e-05;
1,10095e-09;1,8;1,05902e-05;
1,10105e-09;1,8;1,03334e-05;
1,10115e-09;1,8;1,00828e-05;
1,10125e-09;1,8;9,83831e-06;
1,10135e-09;1,8;9,59976e-06;
1,10145e-09;1,8;9,367e-06;
1,10155e-09;1,8;9,13989e-06;
1,10165e-09;1,8;8,91829e-06;
1,10175e-09;1,8;8,70207e-06;
1,10185e-09;1,8;8,4911e-06;
1,10195e-09;1,8;8,28525e-06;
1,10205e-09;1,8;8,0844e-06;
1,10215e-09;1,8;7,88842e-06;
1,10225e-09;1,8;7,6972e-06;
1,10235e-09;1,8;7,51062e-06;
1,10245e-09;1,8;7,32857e-06;
1,10255e-09;1,8;7,15094e-06;
1,10265e-09;1,8;6,97762e-06;
1,10275e-09;1,8;6,8085e-06;
1,10285e-09;1,8;6,64349e-06;
1,10295e-09;1,8;6,48249e-06;
1,10305e-09;1,8;6,32539e-06;
1,10315e-09;1,8;6,17211e-06;
1,10325e-09;1,8;6,02255e-06;
1,10335e-09;1,8;5,87662e-06;
1,10345e-09;1,8;5,73423e-06;
1,10355e-09;1,8;5,59529e-06;
1,10365e-09;1,8;5,45973e-06;
1,10375e-09;1,8;5,32746e-06;
1,10385e-09;1,8;5,1984e-06;
1,10395e-09;1,8;5,07247e-06;
1,10405e-09;1,8;4,9496e-06;
1,10415e-09;1,8;4,82971e-06;
1,10425e-09;1,8;4,71273e-06;
1,10435e-09;1,8;4,59859e-06;
1,10445e-09;1,8;4,48722e-06;
1,10455e-09;1,8;4,37856e-06;
1,10465e-09;1,8;4,27253e-06;
1,10475e-09;1,8;4,16907e-06;
1,10485e-09;1,8;4,06813e-06;
1,10495e-09;1,8;3,96964e-06;
1,10505e-09;1,8;3,87354e-06;
1,10515e-09;1,8;3,77977e-06;
1,10525e-09;1,8;3,68827e-06;
1,10535e-09;1,8;3,599e-06;
1,10545e-09;1,8;3,51189e-06;
1,10555e-09;1,8;3,4269e-06;
1,10565e-09;1,8;3,34397e-06;
1,10575e-09;1,8;3,26306e-06;
1,10585e-09;1,8;3,1841e-06;
1,10595e-09;1,8;3,10707e-06;
1,10605e-09;1,8;3,0319e-06;
1,10615e-09;1,8;2,95856e-06;
1,10625e-09;1,8;2,887e-06;
1,10635e-09;1,8;2,81718e-06;
1,10645e-09;1,8;2,74905e-06;
1,10655e-09;1,8;2,68257e-06;
1,10665e-09;1,8;2,61771e-06;
1,10675e-09;1,8;2,55442e-06;
1,10685e-09;1,8;2,49267e-06;
1,10695e-09;1,8;2,43242e-06;
1,10705e-09;1,8;2,37363e-06;
1,10715e-09;1,8;2,31626e-06;
1,10725e-09;1,8;2,26029e-06;
1,10735e-09;1,8;2,20568e-06;
1,10745e-09;1,8;2,15239e-06;
1,10755e-09;1,8;2,1004e-06;
1,10765e-09;1,8;2,04967e-06;
1,10775e-09;1,8;2,00017e-06;
1,10785e-09;1,8;1,95187e-06;
1,10795e-09;1,8;1,90474e-06;
1,10805e-09;1,8;1,85876e-06;
1,10815e-09;1,8;1,8139e-06;
1,10825e-09;1,8;1,77012e-06;
1,10835e-09;1,8;1,72741e-06;
1,10845e-09;1,8;1,68573e-06;
1,10855e-09;1,8;1,64506e-06;
1,10865e-09;1,8;1,60538e-06;
1,10875e-09;1,8;1,56667e-06;
1,10885e-09;1,8;1,52889e-06;
1,10895e-09;1,8;1,49203e-06;
1,10905e-09;1,8;1,45607e-06;
1,10915e-09;1,8;1,42098e-06;
1,10925e-09;1,8;1,38674e-06;
1,10935e-09;1,8;1,35333e-06;
1,10945e-09;1,8;1,32073e-06;
1,10955e-09;1,8;1,28892e-06;
1,10965e-09;1,8;1,25789e-06;
1,10975e-09;1,8;1,22761e-06;
1,10985e-09;1,8;1,19806e-06;
1,10995e-09;1,8;1,16923e-06;
1,11005e-09;1,8;1,1411e-06;
1,11015e-09;1,8;1,11366e-06;
1,11025e-09;1,8;1,08688e-06;
1,11035e-09;1,8;1,06075e-06;
1,11045e-09;1,8;1,03525e-06;
1,11055e-09;1,8;1,01037e-06;
1,11065e-09;1,8;9,86101e-07;
1,11075e-09;1,8;9,62417e-07;
1,11085e-09;1,8;9,39307e-07;
1,11095e-09;1,8;9,16759e-07;
1,11105e-09;1,8;8,94758e-07;
1,11115e-09;1,8;8,73291e-07;
1,11125e-09;1,8;8,52345e-07;
1,11135e-09;1,8;8,31908e-07;
1,11145e-09;1,8;8,11966e-07;
1,11155e-09;1,8;7,92509e-07;
1,11165e-09;1,8;7,73524e-07;
1,11175e-09;1,8;7,55e-07;
1,11185e-09;1,8;7,36925e-07;
1,11195e-09;1,8;7,19289e-07;
1,11205e-09;1,8;7,02082e-07;
1,11215e-09;1,8;6,85291e-07;
1,11225e-09;1,8;6,68909e-07;
1,11235e-09;1,8;6,52924e-07;
1,11245e-09;1,8;6,37327e-07;
1,11255e-09;1,8;6,22109e-07;
1,11265e-09;1,8;6,0726e-07;
1,11275e-09;1,8;5,92771e-07;
1,11285e-09;1,8;5,78634e-07;
1,11295e-09;1,8;5,64841e-07;
1,11305e-09;1,8;5,51382e-07;
1,11315e-09;1,8;5,38249e-07;
1,11325e-09;1,8;5,25436e-07;
1,11335e-09;1,8;5,12934e-07;
1,11345e-09;1,8;5,00735e-07;
1,11355e-09;1,8;4,88832e-07;
1,11365e-09;1,8;4,77218e-07;
1,11375e-09;1,8;4,65886e-07;
1,11385e-09;1,8;4,54829e-07;
1,11395e-09;1,8;4,4404e-07;
1,11405e-09;1,8;4,33513e-07;
1,11415e-09;1,8;4,23242e-07;
1,11425e-09;1,8;4,1322e-07;
1,11435e-09;1,8;4,03442e-07;
1,11445e-09;1,8;3,939e-07;
1,11455e-09;1,8;3,84591e-07;
1,11465e-09;1,8;3,75507e-07;
1,11475e-09;1,8;3,66644e-07;
1,11485e-09;1,8;3,57996e-07;
1,11495e-09;1,8;3,49557e-07;
1,11505e-09;1,8;3,41324e-07;
1,11515e-09;1,8;3,33291e-07;
1,11525e-09;1,8;3,25452e-07;
1,11535e-09;1,8;3,17804e-07;
1,11545e-09;1,8;3,10341e-07;
1,11555e-09;1,8;3,0306e-07;
1,11565e-09;1,8;2,95955e-07;
1,11575e-09;1,8;2,89023e-07;
1,11585e-09;1,8;2,82259e-07;
1,11595e-09;1,8;2,75659e-07;
1,11605e-09;1,8;2,69219e-07;
1,11615e-09;1,8;2,62936e-07;
1,11625e-09;1,8;2,56805e-07;
1,11635e-09;1,8;2,50823e-07;
1,11645e-09;1,8;2,44986e-07;
1,11655e-09;1,8;2,39291e-07;
1,11665e-09;1,8;2,33734e-07;
1,11675e-09;1,8;2,28312e-07;
1,11685e-09;1,8;2,23022e-07;
1,11695e-09;1,8;2,1786e-07;
1,11705e-09;1,8;2,12823e-07;
1,11715e-09;1,8;2,07909e-07;
1,11725e-09;1,8;2,03114e-07;
1,11735e-09;1,8;1,98435e-07;
1,11745e-09;1,8;1,9387e-07;
1,11755e-09;1,8;1,89415e-07;
1,11765e-09;1,8;1,85069e-07;
1,11775e-09;1,8;1,80828e-07;
1,11785e-09;1,8;1,7669e-07;
1,11795e-09;1,8;1,72653e-07;
1,11805e-09;1,8;1,68714e-07;
1,11815e-09;1,8;1,6487e-07;
1,11825e-09;1,8;1,61119e-07;
1,11835e-09;1,8;1,5746e-07;
1,11845e-09;1,8;1,53889e-07;
1,11855e-09;1,8;1,50405e-07;
1,11865e-09;1,8;1,47006e-07;
1,11875e-09;1,8;1,43689e-07;
1,11885e-09;1,8;1,40453e-07;
1,11895e-09;1,8;1,37295e-07;
1,11905e-09;1,8;1,34214e-07;
1,11915e-09;1,8;1,31207e-07;
1,11925e-09;1,8;1,28274e-07;
1,11935e-09;1,8;1,25412e-07;
1,11945e-09;1,8;1,22619e-07;
1,11955e-09;1,8;1,19894e-07;
1,11965e-09;1,8;1,17235e-07;
1,11975e-09;1,8;1,14641e-07;
1,11985e-09;1,8;1,1211e-07;
1,11995e-09;1,8;1,0964e-07;
1,12005e-09;1,8;1,0723e-07;
1,12015e-09;1,8;1,04879e-07;
1,12025e-09;1,8;1,02584e-07;
1,12035e-09;1,8;1,00346e-07;
1,12045e-09;1,8;9,81615e-08;
1,12055e-09;1,8;9,60302e-08;
1,12065e-09;1,8;9,39507e-08;
1,12075e-09;1,8;9,19216e-08;
1,12085e-09;1,8;8,99418e-08;
1,12095e-09;1,8;8,80101e-08;
1,12105e-09;1,8;8,61252e-08;
1,12115e-09;1,8;8,42861e-08;
1,12125e-09;1,8;8,24916e-08;
1,12135e-09;1,8;8,07407e-08;
1,12145e-09;1,8;7,90323e-08;
1,12155e-09;1,8;7,73653e-08;
1,12165e-09;1,8;7,57388e-08;
1,12175e-09;1,8;7,41518e-08;
1,12185e-09;1,8;7,26033e-08;
1,12195e-09;1,8;7,10924e-08;
1,12205e-09;1,8;6,96182e-08;
1,12215e-09;1,8;6,81798e-08;
1,12225e-09;1,8;6,67762e-08;
1,12235e-09;1,8;6,54068e-08;
1,12245e-09;1,8;6,40705e-08;
1,12255e-09;1,8;6,27668e-08;
1,12265e-09;1,8;6,14946e-08;
1,12275e-09;1,8;6,02534e-08;
1,12285e-09;1,8;5,90422e-08;
1,12295e-09;1,8;5,78605e-08;
1,12305e-09;1,8;5,67074e-08;
1,12315e-09;1,8;5,55824e-08;
1,12325e-09;1,8;5,44846e-08;
1,12335e-09;1,8;5,34135e-08;
1,12345e-09;1,8;5,23684e-08;
1,12355e-09;1,8;5,13487e-08;
1,12365e-09;1,8;5,03537e-08;
1,12375e-09;1,8;4,93828e-08;
1,12385e-09;1,8;4,84356e-08;
1,12395e-09;1,8;4,75113e-08;
1,12405e-09;1,8;4,66094e-08;
1,12415e-09;1,8;4,57295e-08;
1,12425e-09;1,8;4,48709e-08;
1,12435e-09;1,8;4,40331e-08;
1,12445e-09;1,8;4,32157e-08;
1,12455e-09;1,8;4,24181e-08;
1,12465e-09;1,8;4,16399e-08;
1,12475e-09;1,8;4,08806e-08;
1,12485e-09;1,8;4,01397e-08;
1,12495e-09;1,8;3,94168e-08;
1,12505e-09;1,8;3,87114e-08;
1,12515e-09;1,8;3,80231e-08;
1,12525e-09;1,8;3,73516e-08;
1,12535e-09;1,8;3,66964e-08;
1,12545e-09;1,8;3,6057e-08;
1,12555e-09;1,8;3,54332e-08;
1,12565e-09;1,8;3,48245e-08;
1,12575e-09;1,8;3,42306e-08;
1,12585e-09;1,8;3,36511e-08;
1,12595e-09;1,8;3,30857e-08;
1,12605e-09;1,8;3,2534e-08;
1,12615e-09;1,8;3,19957e-08;
1,12625e-09;1,8;3,14705e-08;
1,12635e-09;1,8;3,0958e-08;
1,12645e-09;1,8;3,04579e-08;
1,12655e-09;1,8;2,997e-08;
1,12665e-09;1,8;2,94939e-08;
1,12675e-09;1,8;2,90294e-08;
1,12685e-09;1,8;2,85762e-08;
1,12695e-09;1,8;2,8134e-08;
1,12705e-09;1,8;2,77025e-08;
1,12715e-09;1,8;2,72814e-08;
1,12725e-09;1,8;2,68706e-08;
1,12735e-09;1,8;2,64698e-08;
1,12745e-09;1,8;2,60787e-08;
1,12755e-09;1,8;2,56971e-08;
1,12765e-09;1,8;2,53247e-08;
1,12775e-09;1,8;2,49614e-08;
1,12785e-09;1,8;2,46069e-08;
1,12795e-09;1,8;2,4261e-08;
1,12805e-09;1,8;2,39235e-08;
1,12815e-09;1,8;2,35942e-08;
1,12825e-09;1,8;2,32729e-08;
1,12835e-09;1,8;2,29594e-08;
1,12845e-09;1,8;2,26535e-08;
1,12855e-09;1,8;2,2355e-08;
1,12865e-09;1,8;2,20638e-08;
1,12875e-09;1,8;2,17796e-08;
1,12885e-09;1,8;2,15023e-08;
1,12895e-09;1,8;2,12318e-08;
1,12905e-09;1,8;2,09678e-08;
1,12915e-09;1,8;2,07103e-08;
1,12925e-09;1,8;2,0459e-08;
1,12935e-09;1,8;2,02138e-08;
1,12945e-09;1,8;1,99745e-08;
1,12955e-09;1,8;1,97411e-08;
1,12965e-09;1,8;1,95133e-08;
1,12975e-09;1,8;1,9291e-08;
1,12985e-09;1,8;1,90742e-08;
1,12995e-09;1,8;1,88626e-08;
1,13005e-09;1,8;1,86561e-08;
1,13015e-09;1,8;1,84546e-08;
1,13025e-09;1,8;1,82581e-08;
1,13035e-09;1,8;1,80663e-08;
1,13045e-09;1,8;1,78792e-08;
1,13055e-09;1,8;1,76966e-08;
1,13065e-09;1,8;1,75184e-08;
1,13075e-09;1,8;1,73446e-08;
1,13085e-09;1,8;1,7175e-08;
1,13095e-09;1,8;1,70095e-08;
1,13105e-09;1,8;1,6848e-08;
1,13115e-09;1,8;1,66904e-08;
1,13125e-09;1,8;1,65367e-08;
1,13135e-09;1,8;1,63867e-08;
1,13145e-09;1,8;1,62403e-08;
1,13155e-09;1,8;1,60975e-08;
1,13165e-09;1,8;1,59582e-08;
1,13175e-09;1,8;1,58222e-08;
1,13185e-09;1,8;1,56896e-08;
1,13195e-09;1,8;1,55601e-08;
1,13205e-09;1,8;1,54338e-08;
1,13215e-09;1,8;1,53106e-08;
1,13225e-09;1,8;1,51903e-08;
1,13235e-09;1,8;1,5073e-08;
1,13245e-09;1,8;1,49585e-08;
1,13255e-09;1,8;1,48468e-08;
1,13265e-09;1,8;1,47378e-08;
1,13275e-09;1,8;1,46315e-08;
1,13285e-09;1,8;1,45277e-08;
1,13295e-09;1,8;1,44265e-08;
1,13305e-09;1,8;1,43277e-08;
1,13315e-09;1,8;1,42313e-08;
1,13325e-09;1,8;1,41373e-08;
1,13335e-09;1,8;1,40455e-08;
1,13345e-09;1,8;1,3956e-08;
1,13355e-09;1,8;1,38686e-08;
1,13365e-09;1,8;1,37834e-08;
1,13375e-09;1,8;1,37002e-08;
1,13385e-09;1,8;1,36191e-08;
1,13395e-09;1,8;1,35399e-08;
1,13405e-09;1,8;1,34626e-08;
1,13415e-09;1,8;1,33872e-08;
1,13425e-09;1,8;1,33137e-08;
1,13435e-09;1,8;1,32419e-08;
1,13445e-09;1,8;1,31719e-08;
1,13455e-09;1,8;1,31035e-08;
1,13465e-09;1,8;1,30369e-08;
1,13475e-09;1,8;1,29718e-08;
1,13485e-09;1,8;1,29083e-08;
1,13495e-09;1,8;1,28464e-08;
1,13505e-09;1,8;1,2786e-08;
1,13515e-09;1,8;1,2727e-08;
1,13525e-09;1,8;1,26695e-08;
1,13535e-09;1,8;1,26133e-08;
1,13545e-09;1,8;1,25586e-08;
1,13555e-09;1,8;1,25051e-08;
1,13565e-09;1,8;1,2453e-08;
1,13575e-09;1,8;1,24021e-08;
1,13585e-09;1,8;1,23524e-08;
1,13595e-09;1,8;1,2304e-08;
1,13605e-09;1,8;1,22567e-08;
1,13615e-09;1,8;1,22106e-08;
1,13625e-09;1,8;1,21656e-08;
1,13635e-09;1,8;1,21217e-08;
1,13645e-09;1,8;1,20789e-08;
1,13655e-09;1,8;1,20371e-08;
1,13665e-09;1,8;1,19963e-08;
1,13675e-09;1,8;1,19565e-08;
1,13685e-09;1,8;1,19177e-08;
1,13695e-09;1,8;1,18798e-08;
1,13705e-09;1,8;1,18428e-08;
1,13715e-09;1,8;1,18067e-08;
1,13725e-09;1,8;1,17715e-08;
1,13735e-09;1,8;1,17372e-08;
1,13745e-09;1,8;1,17037e-08;
1,13755e-09;1,8;1,1671e-08;
1,13765e-09;1,8;1,16391e-08;
1,13775e-09;1,8;1,1608e-08;
1,13785e-09;1,8;1,15776e-08;
1,13795e-09;1,8;1,1548e-08;
1,13805e-09;1,8;1,15191e-08;
1,13815e-09;1,8;1,14908e-08;
1,13825e-09;1,8;1,14633e-08;
1,13835e-09;1,8;1,14365e-08;
1,13845e-09;1,8;1,14103e-08;
1,13855e-09;1,8;1,13847e-08;
1,13865e-09;1,8;1,13597e-08;
1,13875e-09;1,8;1,13354e-08;
1,13885e-09;1,8;1,13116e-08;
1,13895e-09;1,8;1,12885e-08;
1,13905e-09;1,8;1,12658e-08;
1,13915e-09;1,8;1,12438e-08;
1,13925e-09;1,8;1,12222e-08;
1,13935e-09;1,8;1,12012e-08;
1,13945e-09;1,8;1,11807e-08;
1,13955e-09;1,8;1,11607e-08;
1,13965e-09;1,8;1,11412e-08;
1,13975e-09;1,8;1,11222e-08;
1,13985e-09;1,8;1,11036e-08;
1,13995e-09;1,8;1,10855e-08;
1,14005e-09;1,8;1,10678e-08;
1,14015e-09;1,8;1,10505e-08;
1,14025e-09;1,8;1,10337e-08;
1,14035e-09;1,8;1,10173e-08;
1,14045e-09;1,8;1,10012e-08;
1,14055e-09;1,8;1,09856e-08;
1,14065e-09;1,8;1,09703e-08;
1,14075e-09;1,8;1,09554e-08;
1,14085e-09;1,8;1,09409e-08;
1,14095e-09;1,8;1,09267e-08;
1,14105e-09;1,8;1,09129e-08;
1,14115e-09;1,8;1,08994e-08;
1,14125e-09;1,8;1,08862e-08;
1,14135e-09;1,8;1,08734e-08;
1,14145e-09;1,8;1,08608e-08;
1,14155e-09;1,8;1,08486e-08;
1,14165e-09;1,8;1,08367e-08;
1,14175e-09;1,8;1,0825e-08;
1,14185e-09;1,8;1,08136e-08;
1,14195e-09;1,8;1,08025e-08;
1,14205e-09;1,8;1,07917e-08;
1,14215e-09;1,8;1,07812e-08;
1,14225e-09;1,8;1,07709e-08;
1,14235e-09;1,8;1,07608e-08;
1,14245e-09;1,8;1,0751e-08;
1,14255e-09;1,8;1,07414e-08;
1,14265e-09;1,8;1,07321e-08;
1,14275e-09;1,8;1,0723e-08;
1,14285e-09;1,8;1,07141e-08;
1,14295e-09;1,8;1,07054e-08;
1,14305e-09;1,8;1,0697e-08;
1,14315e-09;1,8;1,06887e-08;
1,14325e-09;1,8;1,06807e-08;
1,14335e-09;1,8;1,06728e-08;
1,14345e-09;1,8;1,06651e-08;
1,14355e-09;1,8;1,06576e-08;
1,14365e-09;1,8;1,06503e-08;
1,14375e-09;1,8;1,06432e-08;
1,14385e-09;1,8;1,06363e-08;
1,14395e-09;1,8;1,06295e-08;
1,14405e-09;1,8;1,06229e-08;
1,14415e-09;1,8;1,06164e-08;
1,14425e-09;1,8;1,06101e-08;
1,14435e-09;1,8;1,06039e-08;
1,14445e-09;1,8;1,05979e-08;
1,14455e-09;1,8;1,05921e-08;
1,14465e-09;1,8;1,05864e-08;
1,14475e-09;1,8;1,05808e-08;
1,14485e-09;1,8;1,05754e-08;
1,14495e-09;1,8;1,05701e-08;
1,14505e-09;1,8;1,05649e-08;
1,14515e-09;1,8;1,05598e-08;
1,14525e-09;1,8;1,05549e-08;
1,14535e-09;1,8;1,05501e-08;
1,14545e-09;1,8;1,05454e-08;
1,14555e-09;1,8;1,05408e-08;
1,14565e-09;1,8;1,05364e-08;
1,14575e-09;1,8;1,0532e-08;
1,14585e-09;1,8;1,05277e-08;
1,14595e-09;1,8;1,05236e-08;
1,14605e-09;1,8;1,05195e-08;
1,14615e-09;1,8;1,05156e-08;
1,14625e-09;1,8;1,05117e-08;
1,14635e-09;1,8;1,0508e-08;
1,14645e-09;1,8;1,05043e-08;
1,14655e-09;1,8;1,05007e-08;
1,14665e-09;1,8;1,04972e-08;
1,14675e-09;1,8;1,04938e-08;
1,14685e-09;1,8;1,04905e-08;
1,14695e-09;1,8;1,04872e-08;
1,14705e-09;1,8;1,04841e-08;
1,14715e-09;1,8;1,0481e-08;
1,14725e-09;1,8;1,0478e-08;
1,14735e-09;1,8;1,0475e-08;
1,14745e-09;1,8;1,04722e-08;
1,14755e-09;1,8;1,04694e-08;
1,14765e-09;1,8;1,04666e-08;
1,14775e-09;1,8;1,0464e-08;
1,14785e-09;1,8;1,04614e-08;
1,14795e-09;1,8;1,04588e-08;
1,14805e-09;1,8;1,04563e-08;
1,14815e-09;1,8;1,04539e-08;
1,14825e-09;1,8;1,04516e-08;
1,14835e-09;1,8;1,04493e-08;
1,14845e-09;1,8;1,0447e-08;
1,14855e-09;1,8;1,04448e-08;
1,14865e-09;1,8;1,04427e-08;
1,14875e-09;1,8;1,04406e-08;
1,14885e-09;1,8;1,04386e-08;
1,14895e-09;1,8;1,04366e-08;
1,14905e-09;1,8;1,04347e-08;
1,14915e-09;1,8;1,04328e-08;
1,14925e-09;1,8;1,04309e-08;
1,14935e-09;1,8;1,04291e-08;
1,14945e-09;1,8;1,04274e-08;
1,14955e-09;1,8;1,04256e-08;
1,14965e-09;1,8;1,0424e-08;
1,14975e-09;1,8;1,04223e-08;
1,14985e-09;1,8;1,04208e-08;
1,14995e-09;1,8;1,04192e-08;
1,15005e-09;1,8;1,04177e-08;
1,15015e-09;1,8;1,04162e-08;
1,15025e-09;1,8;1,04148e-08;
1,15035e-09;1,8;1,04134e-08;
1,15045e-09;1,8;1,0412e-08;
1,15055e-09;1,8;1,04106e-08;
1,15065e-09;1,8;1,04093e-08;
1,15075e-09;1,8;1,04081e-08;
1,15085e-09;1,8;1,04068e-08;
1,15095e-09;1,8;1,04056e-08;
1,15105e-09;1,8;1,04044e-08;
1,15115e-09;1,8;1,04033e-08;
1,15125e-09;1,8;1,04021e-08;
1,15135e-09;1,8;1,0401e-08;
1,15145e-09;1,8;1,04e-08;
1,15155e-09;1,8;1,03989e-08;
1,15165e-09;1,8;1,03979e-08;
1,15175e-09;1,8;1,03969e-08;
1,15185e-09;1,8;1,03959e-08;
1,15195e-09;1,8;1,0395e-08;
1,15205e-09;1,8;1,0394e-08;
1,15215e-09;1,8;1,03931e-08;
1,15225e-09;1,8;1,03922e-08;
1,15235e-09;1,8;1,03914e-08;
1,15245e-09;1,8;1,03905e-08;
